window_id,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13
W000adee795ae7cdb0000,0.8659449620868207,0.0029659345075142706,0.005195060918355439,0.004733788647780064,0.0059022261922593335,0.027353112521816342,0.0013961112747769046,0.0009280148306074122,0.0007474667197585693,0.0034294592867975472,0.0009313870106350373,0.07360729683031242,0.005422115799810585
W000adee795ae7cdb0001,0.8866983729952153,0.0029660406548077914,0.005750781942559276,0.0050132844503721265,0.005766481058207654,0.03252642982268539,0.00195518369811622,0.0003728526135712323,0.0001922535599810762,0.004494117683743959,0.0009315128778768044,0.04827628160898919,0.004310151572522935
W000adee795ae7cdb0002,0.8641988965734667,0.0035237884468423118,0.004461463586001318,0.003911460037721972,0.005646403625781269,0.03001604373174558,6.530103089889766e-06,0.00037409894097724177,0.00019722186185505662,0.006163202194265701,0.0006575707134461262,0.0755017783683017,0.004591208746503629
W000adee795ae7cdb0003,0.8630876588995674,0.002967713944450625,0.005757119198159226,0.004187468575301992,0.006196729560412798,0.02943310030930862,0.0014060323761715084,0.00037373177636714524,0.00019609256605887925,0.004495964899965089,0.0009347083749523644,0.07492926646137911,0.005007098534320716
W000adee795ae7cdb0004,0.8934703160748265,0.0035216053689544283,0.005471543718778007,0.004069072287341394,0.005350015404894314,0.029597600716271044,0.0008444719526946568,0.0003725543730353317,0.00019224705096425142,0.0044941350324448626,0.0012093231064241304,0.04635018309339633,0.004032356189732989
W000adee795ae7cdb0005,0.8545006269079337,0.0035264256757484166,0.004838001581745033,0.003922796711562613,0.0056235971763349095,0.045286733623636895,0.0014164800103965518,0.0003759648276624079,0.0007588708442840076,0.0033883068511284566,0.0006624975586475183,0.07136728217092599,0.0037618137216297435
W000adee795ae7cdb0006,0.8173216687325033,0.002970636240898538,0.004562188628754008,0.00447407502469296,0.00673102547310663,0.0469264665438876,0.0014154764479293775,0.0009313200046070136,0.00020288405733142207,0.005332494749599223,0.0006620731303791213,0.1035805175620177,0.004318870725450232
W00d9b92b429254d10000,0.0027855848800613166,0.9897695544368564,0.0005624095936719946,0.0012572259091949412,0.00017100215037948834,0.0002791307314337962,0.0016704810115408019,1.419234542361884e-06,1.5717330157597544e-06,0.0005573020024211913,0.0008070677486383063,0.001391649110785045,1.299319671814208e-06
W00d9b92b429254d10001,0.003340123062290368,0.989343557682581,0.0005667321649388494,0.0012575991950081226,0.00015366687955856428,0.00027866188166932905,0.0016704914525240882,1.3004167693657181e-06,0.00010300126503808977,0.0005572956336564973,0.0005912951009966613,0.001391604993916638,1.115222527834608e-06
W00d9b92b429254d10002,0.003342293076088467,0.988814646946383,0.0005655444173585577,0.0012558060325455114,0.00015174022386854684,0.00027868044510347427,0.002227862782413337,1.269037229056161e-06,9.517966743037112e-05,0.0005573172571133817,0.0005732828681182609,0.0013916301918334758,1.2401851645015906e-06
W00d9b92b429254d10003,0.002046594654354542,0.9907460849938218,0.000563237378331516,0.001116945688044572,1.7691311171683547e-05,8.972780412410495e-07,0.0022270149057082734,1.296898578973477e-06,1.4405694453150423e-06,0.0005572908708940406,0.0005852136684987796,0.00139164250981816,1.144951583631215e-06
W00d9b92b429254d10004,0.0014908887326815414,0.9913210177453791,0.0005632115276942253,0.0011169366232585938,1.4003522306411808e-05,9.107240195088265e-07,0.0022275244673768575,1.2967420377192645e-06,1.317069390687374e-06,0.0005572908704611578,0.0005693859083348522,0.0013916615835002759,1.145811320365997e-06
W00d9b92b429254d10005,0.0011195896748973342,0.9910687224133,0.0005635116182105497,0.0016722982020961567,2.092437787306771e-05,1.4942715920697319e-06,0.0022257546138261743,1.2963925877119067e-06,1.994032572372256e-06,0.0005573125876883331,0.0006308980118492108,0.0013916482501260244,1.0913877308202538e-06
W00d9b92b429254d10006,0.0027846077945522865,0.9897094745288447,0.000562204241820756,0.0018126425489623744,0.0001767609741258523,0.000279287974853586,0.0019484915134956769,1.4025874548482892e-06,3.277648550004947e-06,1.7399290151157235e-06,0.0005842836327409655,0.001391625724728487,1.1224540972041014e-06
W011c5210582bb0430000,0.03801772975712849,0.0016387462838772134,0.5752938300578849,0.16238570316132603,0.08018528582858668,0.019293138841214995,0.0078073881308563,0.00452028789083515,0.02366084932267791,0.010029939128252278,0.011466890784502084,0.019483978654892996,0.01171825863810889
W011c5210582bb0430001,0.03829978932998417,0.0012102897157491041,0.5593037289024427,0.19842895665207053,0.07447097917043784,0.014252463289005026,0.009893415493468515,0.0024697293341026166,0.01905553573616521,0.012633808973738059,0.008168934253581821,0.02024218445265746,0.014193567637575998
W011c5210582bb0430002,0.035520918270063,0.0015398777915706853,0.5307353844102737,0.19695283576134115,0.10453551320063884,0.01840983957989043,0.010631123261493212,0.0030812137971762254,0.018102666223877288,0.009791609410222038,0.008185500924141737,0.01868270764527242,0.016088343122843102
W011c5210582bb0430003,0.023325724986763764,0.0009534714046036066,0.521420191935681,0.22253911525511352,0.08887547418068041,0.021439777695021044,0.011015393178155955,0.003258447812354326,0.024447043364325117,0.010015848536805904,0.008592854957707606,0.017950907251821555,0.02002683021857527
W011c5210582bb0430004,0.022476926390246642,0.0012881309908742951,0.5783387105945593,0.18353099464405914,0.08274330562347183,0.017016418370555224,0.010020568751259132,0.0031954739645973424,0.019926581215492324,0.012480120117371794,0.007123859926796561,0.015599251243397132,0.014256133619701558
W011c5210582bb0430005,0.031886623480443875,0.0011751146345531,0.5713966182915452,0.19078574348928692,0.07398950632977333,0.017807211941956846,0.010147373761790358,0.0027531425278394723,0.019522497051690093,0.012884292390882835,0.009481049104019968,0.012434911544458676,0.014197141119511357
W011c5210582bb0430006,0.025814301078337733,0.0013124566721382873,0.5676540308996376,0.1965284489368704,0.08809934030544687,0.019075801311513662,0.00838401147262282,0.0027801426087214116,0.020418955451824525,0.008405621951204676,0.00922463619638633,0.017078593112167768,0.010254555129014721
W01dad0ab3839cd3a0000,0.003248289497690899,0.0009544747382360971,0.04290074519258474,0.046720794669935194,0.017761525430381245,0.006668930544548153,0.018194377173162777,0.10079236815089239,0.03981536049689103,0.23669267803910854,0.2759982663382355,0.0037786880619638708,0.05628265059650969
W01dad0ab3839cd3a0001,0.004070623205439003,0.00025919696680188877,0.03622102027492389,0.027108387077225477,0.01711772766937122,0.007582816459270099,0.021550845361443607,0.33375352329336677,0.03675425023384832,0.30307659972214923,0.03385798772323243,0.0019645702586088333,0.05784103824102458
W01dad0ab3839cd3a0002,0.004623368173378607,0.0002508642434409569,0.036810210607187616,0.02672468768777251,0.017137350999859656,0.009248039428830544,0.022260562912129148,0.05539037226466682,0.036771075186628976,0.2998571412055677,0.03475755431392231,0.0012072669905088078,0.06076066820537924
W01dad0ab3839cd3a0003,0.00518051275423595,0.00038254543334535204,0.04123310190941455,0.024325282645349906,0.01715409505653139,0.00939017874103239,0.020781839079319377,0.07934244922111779,0.039287320686311175,0.26101556897574274,0.039756820575153354,0.0008597897584262005,0.06465746687778996
W01dad0ab3839cd3a0004,0.00435056103563734,0.00039592689972947794,0.041813658940604376,0.025844008706385018,0.01663867983392227,0.009401063717192263,0.020586976292900204,0.32058194476612567,0.04001528040998577,0.2694030553965668,0.03870273575358835,0.001982300276853833,0.06674176407829226
W01dad0ab3839cd3a0005,0.0037551068312617042,0.00035555206807639183,0.043005170156628726,0.05936445546090779,0.016635382930418188,0.009607523499219254,0.017827834527707472,0.27949758817334686,0.04252178521847338,0.2644211053745725,0.038798190132671016,0.0024507823483169463,0.07218353240281412
W01dad0ab3839cd3a0006,0.0037177359240585864,0.00070188438049432,0.042945300835286054,0.06443531757035173,0.02051053999313848,0.009548622814603865,0.022193234703522483,0.2634683927266229,0.04552953533232773,0.15256621705433687,0.05021107138914624,0.003494863909028025,0.10398950452468407
W0257b7e5d137a4440000,0.0020550025441069815,1.8633006134850863e-05,0.0017021569669800178,9.027000386512879e-05,0.0031661138823526774,0.05108969089790916,0.0005755482084842814,1.1555020928444743e-05,2.631217467530492e-05,0.0005827768160459231,2.3044928490460035e-05,0.6007984406586243,0.3392772416305699
W0257b7e5d137a4440001,0.009333564415366483,1.151658587976609e-05,0.0017665395836151418,0.0022512522015401266,0.004896358049512662,0.25340630531535996,0.0011317505175530618,1.9256661768064152e-05,1.3387528398602792e-05,0.0031232536139898085,1.319818231794683e-05,0.6111919273792025,0.11171560722136888
W0257b7e5d137a4440002,0.0020099640223855395,9.716760344791685e-06,0.0016903684907256925,0.0009463791602025528,0.0019732215043578877,0.28253497542231754,0.0011234111689517401,1.244921617102081e-05,1.201913425547895e-05,0.0005692168365145438,1.213179992844279e-05,0.6763435264714921,0.032193220126077865
W0257b7e5d137a4440003,0.002205648426968664,0.0005642990598409158,0.0026563360082678448,0.0006824965650960253,0.0017141144553659267,0.3831085765926819,0.004346161581693525,6.323688775346743e-06,1.2006564135647301e-05,1.3898858759643733e-05,1.034249912111414e-05,0.5875937008850399,0.016380418184237102
W0257b7e5d137a4440004,0.00214577224298732,7.708913133437815e-06,0.0015487312950649955,0.004870527210134054,0.002853014756374439,0.2571151185783159,0.00438763975145823,5.424759991085664e-06,1.0550465354315509e-05,3.783284351784256e-05,8.304337913257138e-06,0.6836857129724129,0.042620392682772484
W0257b7e5d137a4440005,0.001422078317119993,7.080010186944301e-06,0.0022463309783593284,0.0010393453005584452,0.002539430935373416,0.051921209620809615,0.0037710884540789837,4.356266679874038e-06,9.268942444432579e-06,1.019412050277842e-05,9.136832140376774e-06,0.9217084932519225,0.014607329056862699
W0257b7e5d137a4440006,0.001404901439055361,8.028881138585437e-06,0.001920390816231213,0.003280661922426262,0.002804677909965637,0.35206614293749383,0.0008549632760862835,6.603713717372628e-06,9.184959894504582e-06,0.0005656865735698265,7.431067883048885e-06,0.6157735585617168,0.0207325427548552
W0290b13796da5daa0000,0.006882193274261775,0.0013824684621118492,0.3133499134459799,0.22393139359841327,0.040198936755177155,0.07830458464648704,0.013448218470681499,0.01900145305528517,0.08166541200255116,0.05439164325114052,0.0517703613767533,0.005672036109675221,0.018691411271940368
W0290b13796da5daa0001,0.006987830688098266,0.0013936514157460462,0.28170015219069855,0.21714101873776817,0.05648849282265762,0.08292227754487497,0.017408168225351697,0.019819768952615772,0.07572480595965995,0.058104108767354425,0.044343677813681266,0.005329487104044857,0.01649269756336104
W0290b13796da5daa0002,0.007506090268087263,0.001393523311516331,0.27538874541051284,0.2070872391935832,0.06896362042175092,0.08380763939155156,0.016481454082662668,0.020014907685106335,0.06891819914613335,0.06014293608278075,0.041193204339197924,0.005322484548354983,0.02164759027224754
W0290b13796da5daa0003,0.007872018734255621,0.0013664727797964953,0.24813917207754166,0.23284962241816295,0.07106122895031707,0.08757034606277907,0.01724356074533406,0.020192694201116242,0.0671568493736941,0.059443637750304305,0.04094321383908166,0.005467316996824825,0.03652276162405888
W0290b13796da5daa0004,0.0071742159303486,0.001526527200361478,0.2428749896617552,0.2035659272342804,0.07740876563276533,0.08958522388128415,0.033037314166711976,0.020531352106019293,0.07512893915199621,0.06120567375653816,0.043190252062722874,0.005623338211288029,0.02533691448099147
W0290b13796da5daa0005,0.007075642905272498,0.001386706435910075,0.23053895664964327,0.2213683286714548,0.08167285652913665,0.08868248932292529,0.03260350380102739,0.01906340032576461,0.07456419449161424,0.060916395444396684,0.04155132614196414,0.00554444559633737,0.023705181174699993
W0290b13796da5daa0006,0.006825138497002453,0.001443380437568599,0.22748307260184178,0.20870731189146707,0.0903068285323307,0.08535717469128114,0.0379732031786353,0.02002629551906918,0.07071210815443933,0.05940216734128726,0.048309567113372046,0.0050151318708904985,0.02440447316308703
W02e28fb5a87e30ff0000,0.0011125505004744908,0.0005577550919547657,0.014673064312713036,0.009949417657797603,0.002293953290180877,0.0019468355205157707,0.00895402422568253,0.9222250054637384,0.004625021387862168,0.0011467677444712478,0.007515578333591418,0.002177684103292174,0.0032294036506282913
W02e28fb5a87e30ff0001,0.0005570016632925439,0.0005578338422462625,0.016713838345401858,0.009811002019349499,0.0020157139963692568,0.0013910287279239146,0.008817230915215678,0.9235879987680432,0.0044884489094143805,0.0011350358520778492,0.006400721860253407,0.0024091942315808508,0.003139356070899515
W02e28fb5a87e30ff0002,0.0005570036749840089,0.0005575691283051797,0.015648698115611297,0.009950048299258708,0.0020149917520725594,0.001807637262560735,0.01333430724959597,0.9209481154108387,0.00435326057702068,0.0013095140637140953,0.006690833560387245,0.002409248288440843,0.002248660458368575
W02e28fb5a87e30ff0003,0.0011125485584333869,0.0005574427963689781,0.01383789042047325,0.010088763872831833,0.0020246828111053937,0.0013909518028064312,0.010290525454039027,0.9237212170162977,0.004770584289824094,0.0004698157582930576,0.007148172186920591,0.0031036703545898867,0.0032966035609215028
W02e28fb5a87e30ff0004,0.0005569935486449527,1.8945662088950426e-06,0.007542257410172161,0.006024103037501855,0.0016843193166754765,0.0006964813945822718,0.006921370875594745,0.9434687885613405,0.0056938747244840915,0.0015339636543434546,0.006416757374369842,0.002131441731155979,0.001630382003185126
W02e28fb5a87e30ff0005,0.001112584138487762,0.000557618229130576,0.014113090959355607,0.010551896184844431,0.0018349203335802208,0.0019465546190454979,0.012361094606089907,0.9199430588427807,0.0050048291352032094,0.0018580943014114002,0.00797370035466962,0.0021315511998240815,0.0034450604559055726
W02e28fb5a87e30ff0006,0.0005569999520642422,0.0005579051206090547,0.013885113980039481,0.01078239354752844,0.0023025909637034575,0.0012522547286619393,0.008531102431742224,0.818595855876861,0.004584295093896159,0.0013373908020824867,0.006413024328521419,0.0017609872714342682,0.003253935423139421
W048d92294828d32c0000,0.058543978814707597,0.002905074903728924,0.2350549429205003,0.08591454145078231,0.3593207026489012,0.07379962961628032,0.013117169187344936,0.004599301085609215,0.00361477501225029,0.10232014370467368,0.016000973076335752,0.0167326148402839,0.01695957551989132
W048d92294828d32c0001,0.04405286130272448,0.0014982850077433995,0.18052743998231666,0.07985345357415594,0.4258784676122431,0.04093967340718566,0.012005652233984398,0.005710985894274624,0.0030807370949593313,0.1535380907073503,0.014371941785485554,0.01131466635009634,0.013689078186022297
W048d92294828d32c0002,0.06426337535105633,0.002040912656798941,0.16124584227511707,0.08821194599707904,0.3940176225695345,0.04046354193721439,0.011036879499798235,0.0037589306247925347,0.0034475041303066154,0.17693845403250932,0.013252036347375392,0.010741374355648403,0.0157388556842664
W048d92294828d32c0003,0.03104058103220774,0.0014201403855275889,0.15488597132426302,0.07887937233231326,0.43653986861432087,0.07626149316356025,0.015745669115783543,0.0022657967230247777,0.0034909540660828533,0.13680798758928087,0.013828191765121092,0.012945539303783117,0.02427594659987304
W048d92294828d32c0004,0.03139201236310761,0.0012541993035498872,0.1871129317775155,0.08228159269970342,0.44706038845046153,0.04913816047305018,0.015754256893054396,0.002009119714560282,0.0027625921537485893,0.11982860983130635,0.010973606310715379,0.012164789937664,0.02240620484978664
W048d92294828d32c0005,0.04970628163919255,0.0018050986650117171,0.15223702996323404,0.07527087732008766,0.43356929761765034,0.045353485880062716,0.018350384032119058,0.0028247472038519235,0.003228351406816654,0.1595086390868419,0.013204015439651641,0.013793888610738816,0.0183533764463264
W048d92294828d32c0006,0.06445116422397289,0.002000389179627692,0.14971103420327503,0.07992939482756592,0.4316705875025662,0.04354500881669833,0.014178528236929337,0.004737956156461906,0.0037685966745336125,0.151039346400682,0.012426205688260295,0.015520473857306635,0.016648566660177028
