window_id,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13
W000adee795ae7cdb0000,0.9255517867128917,0.006359986148821505,0.013612826958258523,0.0015777285578388836,0.0020184840577499755,0.0190379425450915,0.0034534509564405854,0.00036526671646712635,0.0002648502297173785,0.000605285487825836,0.0005577949164469344,0.021941988693733185,0.00316156948075297
W000adee795ae7cdb0001,0.9268819170371829,0.006339285167072727,0.01333816344531519,0.0022869818601201535,0.002257097846438851,0.019952945598663008,0.003918377396794488,0.000340427195340544,0.00026198374149025996,0.0005741555304182466,0.0003414971415058308,0.01926544380117197,0.0026677993456398685
W000adee795ae7cdb0002,0.9192280536372228,0.008710129702124583,0.012339048701228681,0.0028214868327778755,0.0021863453966449982,0.023517063604495538,0.0033690165367652536,0.0003274674541933025,0.0002779554146355635,0.0006110206948535032,0.0004301520804320523,0.019513111519823455,0.004120669177854839
W000adee795ae7cdb0003,0.9286362359658091,0.0069614505693590045,0.010957305642004358,0.002260226469516684,0.0023822958426099406,0.018951073290514996,0.0032830174421322293,0.00031065976126550356,0.00025216500635377763,0.0011562593330675813,0.000351379816056218,0.019407769598012922,0.003499273644943612
W000adee795ae7cdb0004,0.931029939649436,0.006042988987243931,0.01193523709688684,0.002023863583243758,0.002179277577043173,0.017747985758548725,0.0028963025025475595,0.00038247636919975456,0.00033384641221262797,0.0005987824831355223,0.0005050775219066337,0.019282304969952545,0.002785050108094851
W000adee795ae7cdb0005,0.9143402080873702,0.005324821263621353,0.011643529296703018,0.0026955568144835383,0.0023851493493108476,0.0279002357785174,0.0033725190829992217,0.000378032302914024,0.0003621728695383347,0.0006281607024492866,0.0005430043104626327,0.025008291879932133,0.003266261160726064
W000adee795ae7cdb0006,0.9105891445726472,0.005623068588337424,0.012534845671001405,0.003917964072251705,0.002269627492568364,0.0283075659501415,0.004033196330381891,0.00033196991946775036,0.00025002458249694445,0.0005486214766113144,0.0003591534214464939,0.026007217985464914,0.003952887458311732
W00d9b92b429254d10000,0.003021052390154253,0.8454010389989741,0.0015001500643638177,0.0010879460656881374,0.001340305800452689,0.001163217048197979,0.004060366682700267,0.005623010371110834,0.12468692315942265,0.0012365487310393095,0.007090289828499608,0.0006099501822792842,0.0015568964018577687
W00d9b92b429254d10001,0.0035809859493509707,0.851279318754337,0.0014758808428812164,0.0010762755932039725,0.0013033695280879312,0.0012321404278063854,0.004354342030846967,0.004314675752539686,0.1204867150520302,0.0009419448418432534,0.0059453458090204655,0.000434666487651949,0.0021233339287406463
W00d9b92b429254d10002,0.003525860269432645,0.8492748812784197,0.0015489112954009743,0.0013860451607505663,0.0013365829149011505,0.0012624661005008466,0.003625021304447966,0.004811581160861702,0.11989074907494619,0.0016170325419945404,0.006822013213535059,0.000401017534872677,0.0021152043866263784
W00d9b92b429254d10003,0.0036984392150487826,0.8412073803443929,0.00204068864401139,0.0010657989414470442,0.001003061931595284,0.0009061863328827262,0.002990686810070985,0.004740435163071197,0.12921293001521741,0.0015796376893352083,0.0072521766443800215,0.0003887972553333484,0.002104823570572614
W00d9b92b429254d10004,0.003867015654802781,0.8532746785802884,0.0020357050078062084,0.0010600701128620014,0.001358844008502164,0.000901312000213713,0.003134487903633147,0.005218721010195169,0.115662259458315,0.001563766847623222,0.006990111568058816,0.00041065549016627937,0.0022965739211248675
W00d9b92b429254d10005,0.003028437319512087,0.8557711616725511,0.0020853879500645667,0.0007032342199007408,0.0012721291057565505,0.0008418905049964544,0.002756912854256865,0.005135424576543094,0.11580711457212894,0.0016037004325987236,0.0069341953869108955,0.0004195878326780959,0.002163069853790275
W00d9b92b429254d10006,0.0026162031288738154,0.9675805814194114,0.0019996513399056196,0.0015124211802752504,0.0015724493123677112,0.0011343212195879214,0.004899316237583034,0.0037147054482915267,0.0035087800778092993,0.0011864064700526041,0.005772842639005279,0.0005038417465679984,0.0025444719805821072
W011c5210582bb0430000,0.012602090974639445,0.006218980232570435,0.3505146336930463,0.27109261034213133,0.1721717849274648,0.028398938457430294,0.03186507044935334,0.006538798514916899,0.0076847781864107885,0.0054162620568522874,0.0122594876043056,0.014320563948215233,0.016559417551867905
W011c5210582bb0430001,0.011950238149846349,0.003940831540887755,0.4888485169969516,0.22225174808737702,0.11844289167885368,0.022058338702570037,0.01912307125553988,0.005540344846061472,0.005976348884198002,0.00353050854434425,0.00963947045480245,0.013097850909927997,0.015901608378349048
W011c5210582bb0430002,0.011282639735815706,0.004677059786143702,0.31996042505295497,0.29059545592340774,0.2059778613502105,0.02625568633713939,0.01834383100547049,0.0068285184321957085,0.008591147227107741,0.0047730021926202645,0.012582468352701099,0.015129536345291893,0.016069470450718784
W011c5210582bb0430003,0.01068714862723147,0.004173278207491923,0.4720984375209919,0.2097585621588166,0.13944532964384038,0.023759269420003355,0.018369698938240163,0.005784910316757021,0.007121831574979627,0.004495780492463645,0.010484139894298972,0.011896603189854362,0.016724174556721788
W011c5210582bb0430004,0.010347365049524895,0.004262742749920006,0.48476807223224033,0.20954986749248977,0.13011588068746072,0.021201116394443924,0.021658866891218848,0.0060791978344408885,0.00806163611659351,0.004872660944548629,0.010254585301339028,0.012346615024646087,0.015523504792883048
W011c5210582bb0430005,0.015436769708754359,0.004843730347225009,0.5107727794082486,0.18945096865880132,0.12263719140198158,0.02346147525482193,0.019526698917704345,0.0056488128090127635,0.0049675721881991645,0.00359334599671711,0.008632049487390294,0.012472515743191153,0.01653371117115923
W011c5210582bb0430006,0.010887368306571383,0.004832646353496237,0.3929915397184373,0.25613216832446345,0.16999075782563522,0.0258395516547727,0.018673249975441415,0.006461848043060074,0.006197639069843881,0.0038308960534717334,0.010291575211794949,0.015811687217634752,0.016059799875635605
W01dad0ab3839cd3a0000,0.002713189773628769,0.0028928596601217054,0.017412316447889795,0.007283391851245218,0.007134391076320419,0.004601401955685333,0.007542851679759004,0.03277620496576093,0.687900959761354,0.00836983954945895,0.11520015984658986,0.0048087798722332474,0.030443638851165956
W01dad0ab3839cd3a0001,0.002637760779666635,0.002857233848912518,0.016066668194210928,0.008238420192479489,0.006990710272154062,0.004959673787081792,0.006697304307661155,0.03795784404246861,0.6809425924286939,0.00861832168568823,0.11871752507812297,0.004573550243899488,0.03198364563312589
W01dad0ab3839cd3a0002,0.001408342878214685,0.001281572994016572,0.007474440940428148,0.003485664383692389,0.003370397483058302,0.0023099361924618696,0.0036799340116111696,0.034227301769893095,0.7995477703904047,0.006496058609575636,0.08318925769549078,0.0016918156422792694,0.01811199743131932
W01dad0ab3839cd3a0003,0.0012846005615195126,0.0011337264565316428,0.006590176144095597,0.00447393427620343,0.003177630611372576,0.0028014190473995425,0.0038110018515089715,0.03407338030299972,0.8024907266249709,0.005656998641294714,0.08111154558303309,0.002143767705910005,0.016352600367667055
W01dad0ab3839cd3a0004,0.002169800465367921,0.0013266144966522066,0.007513177400257678,0.0038914548860895905,0.002993623739524816,0.0029081883308502638,0.003694046860768892,0.03313130931290966,0.800560502505817,0.006209576232042139,0.0780150357592084,0.0020854225624623466,0.01897664625460787
W01dad0ab3839cd3a0005,0.0028068130011123047,0.001390919101162298,0.007759327702136892,0.003689184177756162,0.0030175482924037185,0.002435338123349421,0.003748520464840997,0.028269591354803697,0.7939833626875683,0.007417625445977823,0.08242441994527287,0.0017317111885677594,0.02324836467874248
W01dad0ab3839cd3a0006,0.0027622619492950378,0.0025166136502307716,0.015657493665978236,0.007539680239384929,0.007121849983148366,0.003645583762295565,0.009025108012305447,0.0342155805645464,0.6853525574631681,0.00891309221071651,0.11552155149060124,0.003999061889442999,0.03370031205692891
W0257b7e5d137a4440000,0.0002866102535314714,9.441620168700593e-05,0.001756081283444868,0.0021123202583984138,0.001258081079989762,0.0435890040838438,0.0008787724059478357,5.628410416110462e-05,5.211290618004543e-05,0.00046542096339702234,6.823161084505373e-05,0.9450177398823595,0.0041686317649920635
W0257b7e5d137a4440001,0.0005621988002861782,0.00013241886185477763,0.0016149701077128147,0.0020367120274599553,0.0013668252987802999,0.04801170248019871,0.0013302155309233264,0.0007514435872581163,9.009099682117785e-05,0.0001471015061557964,8.802523372074131e-05,0.9383773128775427,0.004921598669903235
W0257b7e5d137a4440002,0.00035546165543098683,0.00018429058328062406,0.001388020648510834,0.0025356862900111367,0.0017092097367004753,0.049136747926674336,0.001127807357721668,0.0004059213706006227,0.00011380000264310172,0.00020079361432161704,0.00013115968042760244,0.937480030142634,0.005039947180801753
W0257b7e5d137a4440003,0.0002997090771087297,0.0001341633932479957,0.0017441071959661048,0.003364071202073857,0.0013370420244243919,0.0479652237395099,0.004817213525096952,0.00037390560504531366,0.0002760047310437946,0.0010538837422784909,0.00030360719207677246,0.9322642816541533,0.005903024148627344
