window_id,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13
W000adee795ae7cdb0000,0.8380035723631027,0.0039958806850802185,0.007311900610954748,0.013216378865006095,0.008328981696006953,0.048245613171572596,0.005730983417839799,0.00045364049090578775,0.00011681616167294452,0.0019050265563813544,0.0014591399934841343,0.07074345302787557,0.0028402836878555922
W000adee795ae7cdb0001,0.8454426291246518,0.004384769568262761,0.00733169327272667,0.01377451301520298,0.008383665266755254,0.04762195032984713,0.0057281466241824895,0.0004621153092570155,8.607977755484419e-05,0.0026959415856923977,0.0013778283888257518,0.06272614098820671,0.002629178804419659
W000adee795ae7cdb0002,0.8440411555176864,0.006134791109041443,0.007848500414988004,0.012144199590332444,0.008599213890920351,0.04865380246453657,0.00485402004525589,0.0004543445107256112,7.765855113617719e-05,0.0017486461910543956,0.0018400975427794,0.06390025875457739,0.0026255544508321993
W000adee795ae7cdb0003,0.8417338915179478,0.004773685163951992,0.006746790209890592,0.013840784804292093,0.00868377734840543,0.04629305829963057,0.005608608286682609,0.00045439691292486166,7.571366618710414e-05,0.002240714367278651,0.0011347904241603023,0.06837082110546407,0.0022973379656120005
W000adee795ae7cdb0004,0.8530555900671608,0.0047736582658053466,0.00654701979673405,0.013132422878052531,0.007753312190132301,0.0470594874085097,0.005890691161183263,6.561767338116094e-05,8.452160978494617e-05,0.0016806920105600157,0.0019542953046123917,0.05857629654164467,0.0024224281932980147
W000adee795ae7cdb0005,0.8144912991193594,0.004385000612729529,0.005358650114277496,0.00926237118583887,0.008361654267417236,0.06465192269714776,0.005576378014568591,6.577636801284462e-05,8.416639352719706e-05,0.0013892672463690068,0.0013144761655019938,0.08500970801178694,0.0018527565768294487
W000adee795ae7cdb0006,0.8049308047535539,0.005357220606282247,0.005600237549579737,0.009978123794072424,0.007149463694127127,0.06626256441577574,0.0045398410360972235,0.00045001860064823287,7.58899764179993e-05,0.001715471782911884,0.001239591433229251,0.0920460495927511,0.002598499150674931
W00d9b92b429254d10000,0.004089862931604082,0.8912717981482667,0.0006976075575148395,0.0017471723269901662,0.0030726877885508858,0.001008369415418326,0.005013043117558956,0.016570687344162744,0.2928491512704575,0.001390617603877453,0.02040206452531416,0.002244225336899634,0.000657477648110505
W00d9b92b429254d10001,0.0048766205539128,0.9049434236656893,0.0014785606605307966,0.002134939226079154,0.0025886497504867376,0.0013605483367760641,0.005204982768209153,0.011019565140940553,0.2851818855394045,0.0010690098379047646,0.016757639222801157,0.00241426767655313,0.0019034373566225477
W00d9b92b429254d10002,0.006054366542332361,0.8815841244620894,0.0014800046833515017,0.002717195452526994,0.002670402992604458,0.0015538058204448391,0.005481199344467329,0.011683340612788194,0.29969894747137243,0.0022356762142155505,0.024165490869208165,0.0030521480300129264,0.0012294938496820685
W00d9b92b429254d10003,0.006304213829736747,0.8848993799118099,0.001478275928421829,0.0023283137991632788,0.002044183550541861,0.0011640027200975392,0.0034071253778744613,0.012174008213146658,0.2997643064133525,0.002357265176032816,0.023695046655433167,0.002454483269910877,0.0007681300121076932
W00d9b92b429254d10004,0.005848485905807942,0.8823266468424358,0.0016727204851693198,0.0021338692721714876,0.0025273830176299806,0.0015534437611570723,0.0041849030166134305,0.013619602941534392,0.3013191580803359,0.0023566856722822545,0.021366202645406167,0.002260768403953162,0.0020829500067196085
W00d9b92b429254d10005,0.0032558932761002886,0.8991088252671522,0.001092851318828984,0.0017449170903072228,0.0020369670379053145,0.001381564686217229,0.002229376787616104,0.012562896808722171,0.29574481145659226,0.0013262792296855272,0.02070924982793056,0.0015436438737929333,0.001291296618835241
W00d9b92b429254d10006,0.005993766628881382,0.9393497850969763,0.001643286889779484,0.0038864046113906313,0.0023560321543208457,0.0013810505976584312,0.008121911529020132,0.008628578678939387,0.0055146507008592,0.0010959455896384462,0.01668017083464346,0.003105457291200478,0.0018532791372322943
W011c5210582bb0430000,0.02468309415976082,0.005556947050368927,0.5386352858032347,0.08145012712808233,0.07468297013741286,0.0239724947911192,0.01468028750792636,0.007140417355690127,0.006961844925522798,0.013229895261230532,0.003996692795106867,0.028697361746091537,0.010925610875843964
W011c5210582bb0430001,0.02468255890784699,0.0028329111298423643,0.5266084142320402,0.0710933213320311,0.07826499342844784,0.020303106625425543,0.013439532080254422,0.0050594946180955854,0.006439307239290962,0.012504336368054786,0.003838578890683971,0.027333435917320473,0.01231242879780372
W011c5210582bb0430002,0.024303703027452425,0.004324149323296253,0.43434410320055394,0.12950629622673468,0.08459191775726022,0.022377622288781332,0.014342735927975761,0.005536793484359948,0.005597154083665627,0.015646352939772613,0.00388223561065726,0.02621029935261175,0.007967406180633832
W011c5210582bb0430003,0.02431518157902148,0.004205772246027961,0.5045346131867603,0.0878216689887394,0.07520368596154842,0.02154694050896471,0.013121991546728315,0.0036775657549995493,0.005964217544094524,0.014008967535157513,0.004270637366891192,0.022640725556647114,0.011560058466037445
W011c5210582bb0430004,0.024427813152019934,0.003933545375968767,0.4410178694861721,0.11966941735041543,0.08402589612720374,0.020698731680545927,0.013645047985358328,0.005096674903290932,0.005784032547768146,0.014338701083159306,0.004108596909776599,0.023085980320207162,0.010177073819157473
W011c5210582bb0430005,0.026752582408872336,0.0030726532784457116,0.45892988510643334,0.1168595756199035,0.07626064192543747,0.024380558918917584,0.01571482794864163,0.006697183867127557,0.005483304150781038,0.013217034301828273,0.004046421958760051,0.023023327122352926,0.011461768321586319
W011c5210582bb0430006,0.02461980791599807,0.003995691675827419,0.44181981069398163,0.12435749440465621,0.0838664448843584,0.020941084812172203,0.013175383926583836,0.005788880236194219,0.005419897820326197,0.013922352297811977,0.003571084907254677,0.0245401560952362,0.008490062197973798
W01dad0ab3839cd3a0000,0.0013171738638591344,0.003130818649683757,0.02340071853278819,0.023331350467744337,0.01559913103578706,0.005510104467068094,0.017321036372393225,0.049149114380562915,0.4658364782961649,0.028560811969578145,0.06724466979076593,0.004538631662734109,0.029359147867814683
W01dad0ab3839cd3a0001,0.0010496374697681757,0.0023419747177345646,0.020695296031171415,0.020153299466259832,0.01636269883549865,0.005109564722429233,0.019199468413816194,0.05338204353403412,0.46981430096325144,0.032561952111645406,0.07392807932811,0.004648632955167552,0.03002046454132533
W01dad0ab3839cd3a0002,0.0011260656337127477,0.0018819578801790291,0.015665307840836487,0.011454841175557205,0.011671810003357139,0.004148986504218186,0.013116405394247625,0.05001647722569598,0.7085877344371059,0.02288528100680092,0.06438397885858055,0.0029191454468793327,0.01356348779535801
W01dad0ab3839cd3a0003,0.0009966493361882418,0.0011044653177581369,0.014849133769494456,0.011938308719990008,0.012346526389590716,0.003630116418373331,0.011528267206568568,0.051016367514226564,0.706482933671351,0.01780916098097779,0.06782553530837146,0.0036586890123261003,0.013296475716762724
W01dad0ab3839cd3a0004,0.0005463654220774017,0.0007201485325787939,0.014922406654980281,0.011826057776132801,0.012766222628170905,0.0033744910468697636,0.010569499750843325,0.04965737933789429,0.6936837883132272,0.01726080403705498,0.06689008967812579,0.002651857711337485,0.013388251539242595
W01dad0ab3839cd3a0005,0.001063328392504778,0.001495846613052173,0.015237013051697078,0.02136791525750941,0.013541919295517775,0.0041493796064392425,0.010667127375063291,0.04857696581106781,0.65474393455196,0.022388836453681116,0.06698394666032612,0.002845493604772498,0.015840677640493947
W01dad0ab3839cd3a0006,0.002211986479226706,0.0027250910946013513,0.023634470237370427,0.021924711062533644,0.018368188239211398,0.006501278386176598,0.021069584277845315,0.049632235230179074,0.4739544253179169,0.021882970054452014,0.07150254623617357,0.00588182387911213,0.0364291081459595
W0257b7e5d137a4440000,0.0017926098452864686,0.00010721621704292908,0.004514083713640561,0.004604500237679594,0.0009261669287850324,0.12220872258056455,0.0016530284708639522,0.0013555199458795586,8.184551846409148e-05,0.0015014449011085168,6.901535134806493e-05,0.8807905417801618,0.005568312795225493
W0257b7e5d137a4440001,0.002513863075429157,0.00013926122082945472,0.004170247855582549,0.006948463464025065,0.0014513900653232163,0.16640427614879652,0.0024758050219933605,0.0016396762190134303,0.00010602516404504118,0.0039025036642158974,9.703917023121326e-05,0.8342743173965523,0.006734057452943587
W0257b7e5d137a4440002,0.0012792672979440186,0.00013978511079945155,0.004197418225744301,0.007467322283172944,0.0014811354622821821,0.1690588798507392,0.002470558371869728,0.0008834753931636878,0.00010604305639741232,0.0017530732146397708,9.698703980401537e-05,0.8366730262941879,0.005926865950953587
W0257b7e5d137a4440003,0.00350302564244494,0.00013905112905030135,0.004258929145884704,0.0053298108645431184,0.001299277884663966,0.16745393589425167,0.003829056579339243,0.0012688354615765188,0.00010531966980514029,0.0015606830133161177,0.0004858081187226013,0.8321942672077276,0.007715517348360491
W0257b7e5d137a4440004,0.0017305977438128151,0.00013449341088907395,0.004513246716386641,0.007023192126507953,0.001957134749213557,0.1644213860068998,0.0030146540470621075,0.0012449899156115661,0.00010130864327050234,0.0013686678127570353,9.276135537494257e-05,0.840955717205956,0.00627309961930555
W0257b7e5d137a4440005,0.0005664995308459598,0.00013942852797650028,0.004262301014755232,0.004356963035920258,0.001241135347329422,0.16362393050487906,0.0026020960343795065,0.0012485352017010806,0.00010625640653790723,0.0013808530833556377,0.00015406846378388815,0.8461874063773693,0.005992694148117292
W0257b7e5d137a4440006,0.0005629791348624256,0.00013461565187738796,0.003992153593778237,0.00807510011145375,0.0010391646597466516,0.16809489922037235,0.00207889661547361,0.000466916417038725,9.286357718713333e-05,0.0013776514286291815,0.00014876243396584184,0.8517399447301441,0.005961209544919131
W0290b13796da5daa0000,0.00484235710226301,0.0020223022754599037,0.03413031718153778,0.07087723201444397,0.045876869338522246,0.06891179040655593,0.018451426914095067,0.0313594947883834,0.06301749594172187,0.06626555483831985,0.14008941516366336,0.008517517348429014,0.024718458046507148
W0290b13796da5daa0001,0.005535024187352747,0.0010893463850692327,0.029182317539611993,0.10165014750379275,0.05029891191920932,0.0695449313594408,0.018211606342624292,0.029269444202848736,0.05960387865705462,0.0680706778862701,0.11395853140351098,0.009550948841775632,0.02481525661155889
W0290b13796da5daa0002,0.005643368863996005,0.0011879846359644298,0.028771019228146323,0.1023771412016815,0.04707763900048924,0.0670891560400104,0.019420298247504932,0.026931922307091165,0.0607250249336447,0.07053627761064077,0.12027000123927756,0.008658047041089575,0.024790996390549935
W0290b13796da5daa0003,0.005788972053827136,0.0015034012180837634,0.030403526522644775,0.07099210126236076,0.04574813207655595,0.08716494094892804,0.020671279025209172,0.033020108340091225,0.061177395807511505,0.051122445562007963,0.1337236308390372,0.006238772860675949,0.02845736753001231
W0290b13796da5daa0004,0.0057062825893145095,0.001658594923122776,0.03036356497894611,0.11389724075375804,0.04497298231811113,0.06450635809172112,0.02011213297820853,0.03201047258943642,0.05916817146547993,0.049349968438710014,0.11425199816089175,0.008983014015211763,0.02808509109010804
W0290b13796da5daa0005,0.0054342342918633655,0.001421475405044212,0.033595126488898154,0.08264129716062528,0.046897346820006555,0.06759796240480542,0.023606284676168394,0.030991753099186083,0.06000739039632015,0.05860184492681277,0.12499810777996245,0.0075246314977365555,0.028874954285223138
W0290b13796da5daa0006,0.005541195076776703,0.0012236482343458439,0.03084213090722736,0.11136836269335006,0.05034171896759282,0.06034531463186029,0.024592699014730674,0.029990323737466466,0.05971318960997038,0.04652311802612239,0.1258962263092067,0.00640616219984681,0.028959100719240485
W02e28fb5a87e30ff0000,0.004722855207532908,0.0017282206047845826,0.018801055880116043,0.01330749906488151,0.008842267157118285,0.006322317582137761,0.034737999316015684,0.8662640944661334,0.0075886864213898335,0.006342478540566512,0.006731842748771693,0.0034838636096739695,0.005232740877575621
W02e28fb5a87e30ff0001,0.004923597926763259,0.0023765904596508036,0.020627043529217952,0.012900244760315536,0.008402583980522248,0.0056617536991245086,0.032623073418146714,0.8659145368336437,0.0073933155137689685,0.004670951328977004,0.006777363752581856,0.003270471890884521,0.005779215324246099
W02e28fb5a87e30ff0002,0.005020767724342836,0.0014691386429025093,0.020376762230828013,0.012919674818758466,0.00790693112012121,0.0061830224182193964,0.02823140171483907,0.872732024106051,0.006158116992550948,0.007303658794723342,0.005027963641348264,0.0035171035268943616,0.006165306350760378
W02e28fb5a87e30ff0003,0.004779265495521914,0.0025061246724784668,0.01748126369768201,0.012224944124508271,0.008080071270209004,0.00675014677333618,0.027023551586245406,0.8710018596613285,0.006547495738381303,0.006909430215893218,0.0057959327693258705,0.003126009452150234,0.005769133935037171
