window_id,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13
W000adee795ae7cdb0000,0.8282751563911851,0.004265010164957315,0.015328145263938657,0.015309206642643597,0.012043846897996365,0.04167113756026467,0.007630565515343444,5.489369125912296e-05,2.6639871455866975e-05,0.005690028498681667,0.002134500861244606,0.06142677842265483,0.0024223613977061406
W000adee795ae7cdb0001,0.8282751563911851,0.004265010164957315,0.015328145263938657,0.015309206642643597,0.012043846897996365,0.04167113756026467,0.007630565515343444,5.489369125912296e-05,2.6639871455866975e-05,0.005690028498681667,0.002134500861244606,0.06142677842265483,0.0024223613977061406
W000adee795ae7cdb0002,0.8282751563911851,0.004265010164957315,0.015328145263938657,0.015309206642643597,0.012043846897996365,0.04167113756026467,0.007630565515343444,5.489369125912296e-05,2.6639871455866975e-05,0.005690028498681667,0.002134500861244606,0.06142677842265483,0.0024223613977061406
W000adee795ae7cdb0003,0.8282751563911851,0.004265010164957315,0.015328145263938657,0.015309206642643597,0.012043846897996365,0.04167113756026467,0.007630565515343444,5.489369125912296e-05,2.6639871455866975e-05,0.005690028498681667,0.002134500861244606,0.06142677842265483,0.0024223613977061406
W000adee795ae7cdb0004,0.8282751563911851,0.004265010164957315,0.015328145263938657,0.015309206642643597,0.012043846897996365,0.04167113756026467,0.007630565515343444,5.489369125912296e-05,2.6639871455866975e-05,0.005690028498681667,0.002134500861244606,0.06142677842265483,0.0024223613977061406
W000adee795ae7cdb0005,0.8282751563911851,0.004265010164957315,0.015328145263938657,0.015309206642643597,0.012043846897996365,0.04167113756026467,0.007630565515343444,5.489369125912296e-05,2.6639871455866975e-05,0.005690028498681667,0.002134500861244606,0.06142677842265483,0.0024223613977061406
W000adee795ae7cdb0006,0.8282751563911851,0.004265010164957315,0.015328145263938657,0.015309206642643597,0.012043846897996365,0.04167113756026467,0.007630565515343444,5.489369125912296e-05,2.6639871455866975e-05,0.005690028498681667,0.002134500861244606,0.06142677842265483,0.0024223613977061406
W00d9b92b429254d10000,0.004750820634108246,0.8664781666645943,0.003957628709624573,0.005339555861756769,0.004760440890972002,0.0016493032544315084,0.006912585824064427,0.007924675332002954,0.06317373949158436,0.0019673471322240645,0.02553293930041504,0.0026396984866016364,0.0014359837479378137
W00d9b92b429254d10001,0.004750820634108246,0.8664781666645943,0.003957628709624573,0.005339555861756769,0.004760440890972002,0.0016493032544315084,0.006912585824064427,0.007924675332002954,0.06317373949158436,0.0019673471322240645,0.02553293930041504,0.0026396984866016364,0.0014359837479378137
W00d9b92b429254d10002,0.004750820634108246,0.8664781666645943,0.003957628709624573,0.005339555861756769,0.004760440890972002,0.0016493032544315084,0.006912585824064427,0.007924675332002954,0.06317373949158436,0.0019673471322240645,0.02553293930041504,0.0026396984866016364,0.0014359837479378137
W00d9b92b429254d10003,0.004750820634108246,0.8664781666645943,0.003957628709624573,0.005339555861756769,0.004760440890972002,0.0016493032544315084,0.006912585824064427,0.007924675332002954,0.06317373949158436,0.0019673471322240645,0.02553293930041504,0.0026396984866016364,0.0014359837479378137
W00d9b92b429254d10004,0.004750820634108246,0.8664781666645943,0.003957628709624573,0.005339555861756769,0.004760440890972002,0.0016493032544315084,0.006912585824064427,0.007924675332002954,0.06317373949158436,0.0019673471322240645,0.02553293930041504,0.0026396984866016364,0.0014359837479378137
W00d9b92b429254d10005,0.004750820634108246,0.8664781666645943,0.003957628709624573,0.005339555861756769,0.004760440890972002,0.0016493032544315084,0.006912585824064427,0.007924675332002954,0.06317373949158436,0.0019673471322240645,0.02553293930041504,0.0026396984866016364,0.0014359837479378137
W00d9b92b429254d10006,0.004750820634108246,0.8664781666645943,0.003957628709624573,0.005339555861756769,0.004760440890972002,0.0016493032544315084,0.006912585824064427,0.007924675332002954,0.06317373949158436,0.0019673471322240645,0.02553293930041504,0.0026396984866016364,0.0014359837479378137
W011c5210582bb0430000,0.03171627929927915,0.004838899922978707,0.4579500562177868,0.2222868293873076,0.09960637935449833,0.023510562088502922,0.02173552859813103,0.0052620863897156755,0.017326315827922004,0.011143941936727296,0.010620424044713058,0.02648932760054552,0.021177883751196433
W011c5210582bb0430001,0.03171627929927915,0.004838899922978707,0.4579500562177868,0.2222868293873076,0.09960637935449833,0.023510562088502922,0.02173552859813103,0.0052620863897156755,0.017326315827922004,0.011143941936727296,0.010620424044713058,0.02648932760054552,0.021177883751196433
