window_id,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13
W000adee795ae7cdb0000,0.87996215189744,0.002732790312987856,0.0012013594626796996,0.004446465932325534,0.004516520520756159,0.04498756313843408,0.0010425514974543094,4.300880639035966e-06,5.881279112239906e-06,0.00046967484538235456,0.0006476541398145783,0.05740603417885223,0.0019744772472766246
W000adee795ae7cdb0001,0.87996215189744,0.002732790312987856,0.0012013594626796996,0.004446465932325534,0.004516520520756159,0.04498756313843408,0.0010425514974543094,4.300880639035966e-06,5.881279112239906e-06,0.00046967484538235456,0.0006476541398145783,0.05740603417885223,0.0019744772472766246
W000adee795ae7cdb0002,0.87996215189744,0.002732790312987856,0.0012013594626796996,0.004446465932325534,0.004516520520756159,0.04498756313843408,0.0010425514974543094,4.300880639035966e-06,5.881279112239906e-06,0.00046967484538235456,0.0006476541398145783,0.05740603417885223,0.0019744772472766246
W000adee795ae7cdb0003,0.87996215189744,0.002732790312987856,0.0012013594626796996,0.004446465932325534,0.004516520520756159,0.04498756313843408,0.0010425514974543094,4.300880639035966e-06,5.881279112239906e-06,0.00046967484538235456,0.0006476541398145783,0.05740603417885223,0.0019744772472766246
W000adee795ae7cdb0004,0.87996215189744,0.002732790312987856,0.0012013594626796996,0.004446465932325534,0.004516520520756159,0.04498756313843408,0.0010425514974543094,4.300880639035966e-06,5.881279112239906e-06,0.00046967484538235456,0.0006476541398145783,0.05740603417885223,0.0019744772472766246
W000adee795ae7cdb0005,0.87996215189744,0.002732790312987856,0.0012013594626796996,0.004446465932325534,0.004516520520756159,0.04498756313843408,0.0010425514974543094,4.300880639035966e-06,5.881279112239906e-06,0.00046967484538235456,0.0006476541398145783,0.05740603417885223,0.0019744772472766246
W000adee795ae7cdb0006,0.87996215189744,0.002732790312987856,0.0012013594626796996,0.004446465932325534,0.004516520520756159,0.04498756313843408,0.0010425514974543094,4.300880639035966e-06,5.881279112239906e-06,0.00046967484538235456,0.0006476541398145783,0.05740603417885223,0.0019744772472766246
W00d9b92b429254d10000,0.0038052101443678803,0.7582198541865597,0.0004673612231760233,0.001398402454155669,0.0024893062523746036,0.001587334477928245,0.0013185208286091176,0.007398371857349477,0.20653270640042448,0.0014352422437271543,0.011965180393746328,0.0006099180601762183,0.0009440435127879202
W00d9b92b429254d10001,0.0038052101443678803,0.7582198541865597,0.0004673612231760233,0.001398402454155669,0.0024893062523746036,0.001587334477928245,0.0013185208286091176,0.007398371857349477,0.20653270640042448,0.0014352422437271543,0.011965180393746328,0.0006099180601762183,0.0009440435127879202
W00d9b92b429254d10002,0.0038052101443678803,0.7582198541865597,0.0004673612231760233,0.001398402454155669,0.0024893062523746036,0.001587334477928245,0.0013185208286091176,0.007398371857349477,0.20653270640042448,0.0014352422437271543,0.011965180393746328,0.0006099180601762183,0.0009440435127879202
W00d9b92b429254d10003,0.0038052101443678803,0.7582198541865597,0.0004673612231760233,0.001398402454155669,0.0024893062523746036,0.001587334477928245,0.0013185208286091176,0.007398371857349477,0.20653270640042448,0.0014352422437271543,0.011965180393746328,0.0006099180601762183,0.0009440435127879202
W00d9b92b429254d10004,0.0038052101443678803,0.7582198541865597,0.0004673612231760233,0.001398402454155669,0.0024893062523746036,0.001587334477928245,0.0013185208286091176,0.007398371857349477,0.20653270640042448,0.0014352422437271543,0.011965180393746328,0.0006099180601762183,0.0009440435127879202
W00d9b92b429254d10005,0.0038052101443678803,0.7582198541865597,0.0004673612231760233,0.001398402454155669,0.0024893062523746036,0.001587334477928245,0.0013185208286091176,0.007398371857349477,0.20653270640042448,0.0014352422437271543,0.011965180393746328,0.0006099180601762183,0.0009440435127879202
W00d9b92b429254d10006,0.0038052101443678803,0.7582198541865597,0.0004673612231760233,0.001398402454155669,0.0024893062523746036,0.001587334477928245,0.0013185208286091176,0.007398371857349477,0.20653270640042448,0.0014352422437271543,0.011965180393746328,0.0006099180601762183,0.0009440435127879202
W011c5210582bb0430000,0.01602570444025935,0.0019397723845895605,0.641382664233168,0.14387453282655369,0.08641148940560105,0.01580944662035792,0.008371402165570578,0.0036761322660331494,0.0034437478402603726,0.00952735523472162,0.002585935276708504,0.019630826707792925,0.013417047882595262
W011c5210582bb0430001,0.01602570444025935,0.0019397723845895605,0.641382664233168,0.14387453282655369,0.08641148940560105,0.01580944662035792,0.008371402165570578,0.0036761322660331494,0.0034437478402603726,0.00952735523472162,0.002585935276708504,0.019630826707792925,0.013417047882595262
W011c5210582bb0430002,0.01602570444025935,0.0019397723845895605,0.641382664233168,0.14387453282655369,0.08641148940560105,0.01580944662035792,0.008371402165570578,0.0036761322660331494,0.0034437478402603726,0.00952735523472162,0.002585935276708504,0.019630826707792925,0.013417047882595262
W011c5210582bb0430003,0.01602570444025935,0.0019397723845895605,0.641382664233168,0.14387453282655369,0.08641148940560105,0.01580944662035792,0.008371402165570578,0.0036761322660331494,0.0034437478402603726,0.00952735523472162,0.002585935276708504,0.019630826707792925,0.013417047882595262
W011c5210582bb0430004,0.01602570444025935,0.0019397723845895605,0.641382664233168,0.14387453282655369,0.08641148940560105,0.01580944662035792,0.008371402165570578,0.0036761322660331494,0.0034437478402603726,0.00952735523472162,0.002585935276708504,0.019630826707792925,0.013417047882595262
W011c5210582bb0430005,0.01602570444025935,0.0019397723845895605,0.641382664233168,0.14387453282655369,0.08641148940560105,0.01580944662035792,0.008371402165570578,0.0036761322660331494,0.0034437478402603726,0.00952735523472162,0.002585935276708504,0.019630826707792925,0.013417047882595262
W011c5210582bb0430006,0.01602570444025935,0.0019397723845895605,0.641382664233168,0.14387453282655369,0.08641148940560105,0.01580944662035792,0.008371402165570578,0.0036761322660331494,0.0034437478402603726,0.00952735523472162,0.002585935276708504,0.019630826707792925,0.013417047882595262
W01dad0ab3839cd3a0000,0.0002175266501435088,0.0005819410783702669,0.010772260648671135,0.01022301416714773,0.008520914338951432,0.0014144964510602335,0.004853148282442667,0.21863863280953572,0.5967071924658909,0.02042421811885131,0.052658313761530934,0.0005953744880725347,0.011555214449095474
W01dad0ab3839cd3a0001,0.0002175266501435088,0.0005819410783702669,0.010772260648671135,0.01022301416714773,0.008520914338951432,0.0014144964510602335,0.004853148282442667,0.21863863280953572,0.5967071924658909,0.02042421811885131,0.052658313761530934,0.0005953744880725347,0.011555214449095474
W01dad0ab3839cd3a0002,0.0002175266501435088,0.0005819410783702669,0.010772260648671135,0.01022301416714773,0.008520914338951432,0.0014144964510602335,0.004853148282442667,0.21863863280953572,0.5967071924658909,0.02042421811885131,0.052658313761530934,0.0005953744880725347,0.011555214449095474
W01dad0ab3839cd3a0003,0.0002175266501435088,0.0005819410783702669,0.010772260648671135,0.01022301416714773,0.008520914338951432,0.0014144964510602335,0.004853148282442667,0.21863863280953572,0.5967071924658909,0.02042421811885131,0.052658313761530934,0.0005953744880725347,0.011555214449095474
W01dad0ab3839cd3a0004,0.0002175266501435088,0.0005819410783702669,0.010772260648671135,0.01022301416714773,0.008520914338951432,0.0014144964510602335,0.004853148282442667,0.21863863280953572,0.5967071924658909,0.02042421811885131,0.052658313761530934,0.0005953744880725347,0.011555214449095474
W01dad0ab3839cd3a0005,0.0002175266501435088,0.0005819410783702669,0.010772260648671135,0.01022301416714773,0.008520914338951432,0.0014144964510602335,0.004853148282442667,0.21863863280953572,0.5967071924658909,0.02042421811885131,0.052658313761530934,0.0005953744880725347,0.011555214449095474
W01dad0ab3839cd3a0006,0.0002175266501435088,0.0005819410783702669,0.010772260648671135,0.01022301416714773,0.008520914338951432,0.0014144964510602335,0.004853148282442667,0.21863863280953572,0.5967071924658909,0.02042421811885131,0.052658313761530934,0.0005953744880725347,0.011555214449095474
W0257b7e5d137a4440000,0.0012502014069781283,9.135223958054593e-05,0.003053166975891524,0.0036074356451820926,0.0014144789607601937,0.23250377089075444,0.0005324371410968076,0.00021113582428903017,8.325097320357777e-05,0.0016958565981591409,0.00011259268462202974,0.7489504595513948,0.00492065391736332
W0257b7e5d137a4440001,0.0012502014069781283,9.135223958054593e-05,0.003053166975891524,0.0036074356451820926,0.0014144789607601937,0.23250377089075444,0.0005324371410968076,0.00021113582428903017,8.325097320357777e-05,0.0016958565981591409,0.00011259268462202974,0.7489504595513948,0.00492065391736332
W0257b7e5d137a4440002,0.0012502014069781283,9.135223958054593e-05,0.003053166975891524,0.0036074356451820926,0.0014144789607601937,0.23250377089075444,0.0005324371410968076,0.00021113582428903017,8.325097320357777e-05,0.0016958565981591409,0.00011259268462202974,0.7489504595513948,0.00492065391736332
W0257b7e5d137a4440003,0.0012502014069781283,9.135223958054593e-05,0.003053166975891524,0.0036074356451820926,0.0014144789607601937,0.23250377089075444,0.0005324371410968076,0.00021113582428903017,8.325097320357777e-05,0.0016958565981591409,0.00011259268462202974,0.7489504595513948,0.00492065391736332
W0257b7e5d137a4440004,0.0012502014069781283,9.135223958054593e-05,0.003053166975891524,0.0036074356451820926,0.0014144789607601937,0.23250377089075444,0.0005324371410968076,0.00021113582428903017,8.325097320357777e-05,0.0016958565981591409,0.00011259268462202974,0.7489504595513948,0.00492065391736332
W0257b7e5d137a4440005,0.0012502014069781283,9.135223958054593e-05,0.003053166975891524,0.0036074356451820926,0.0014144789607601937,0.23250377089075444,0.0005324371410968076,0.00021113582428903017,8.325097320357777e-05,0.0016958565981591409,0.00011259268462202974,0.7489504595513948,0.00492065391736332
